model	sample_id	word	step	letter	board_before	candidates_before	wrong_before	invalid	repeat	dominated_miss	hit	hit_prob	best_hit_prob	hit_prob_regret	optimal_letter	is_optimal
openai/gpt-5-nano	forest	forest	4	c	.o.e.t	13	1	0	0	0	0	0.3077	0.5385	0.2308	s	0
openai/gpt-5-nano	forest	forest	5	i	.o.e.t	9	2	0	0	1	0	0.0000	0.6667	0.6667	s	0
openai/gpt-5-nano	forest	forest	6	u	.o.e.t	9	3	0	0	1	0	0.0000	0.6667	0.6667	s	0
openai/gpt-5-nano	forest	forest	7	f	.o.e.t	9	4	0	0	0	1	0.2222	0.6667	0.4444	s	0
openai/gpt-5-nano	forest	forest	8	m	fo.e.t	2	4	0	0	0	0	0.5000	0.5000	0.0000	m	1
openai/gpt-5-nano	forest	forest	9	r	fo.e.t	1	5	0	0	0	1	1.0000	1.0000	0.0000	r	1
openai/gpt-5-nano	forest	forest	10	s	fore.t	1	5	0	0	0	1	1.0000	1.0000	0.0000	s	1
openai/gpt-5-nano	foxglove	foxglove	0	e	........	10078	0	0	0	0	1	0.6958	0.6958	0.0000	e	1
openai/gpt-5-nano	foxglove	foxglove	1	a	.......e	503	0	0	0	0	0	0.6521	0.6521	0.0000	a	1
openai/gpt-5-nano	foxglove	foxglove	2	t	.......e	175	1	0	0	0	0	0.4000	0.7143	0.3143	i	0
openai/gpt-5-nano	foxglove	foxglove	3	o	.......e	105	2	0	0	0	1	0.6286	0.7429	0.1143	i	0
openai/gpt-5-nano	foxglove	foxglove	4	n	.o...o.e	5	2	0	0	1	0	0.0000	0.8000	0.8000	f	0
openai/gpt-5-nano	foxglove	foxglove	5	s	.o...o.e	5	3	0	0	0	0	0.4000	0.8000	0.4000	f	0
openai/gpt-5-nano	foxglove	foxglove	6	r	.o...o.e	3	4	0	0	0	0	0.6667	1.0000	0.3333	l	0
openai/gpt-5-nano	foxglove	foxglove	7	l	.o...o.e	1	5	0	0	0	1	1.0000	1.0000	0.0000	f	1
openai/gpt-5-nano	foxglove	foxglove	8	d	.o..lo.e	1	5	0	0	1	0	0.0000	1.0000	1.0000	f	0
openai/gpt-5-nano	foxglove	foxglove	9	c	.o..lo.e	1	6	0	0	1	0	0.0000	1.0000	1.0000	f	0
openai/gpt-5-nano	foxglove	foxglove	10	m	.o..lo.e	1	7	0	0	1	0	0.0000	1.0000	1.0000	f	0
openai/gpt-5-nano	foxglove	foxglove	11	u	.o..lo.e	1	8	0	0	1	0	0.0000	1.0000	1.0000	f	0
openai/gpt-5-nano	foxglove	foxglove	12	b	.o..lo.e	1	9	0	0	1	0	0.0000	1.0000	1.0000	f	0
openai/gpt-5-nano	galvanise	galvanise	0	e	.........	8995	0	0	0	0	1	0.7360	0.7360	0.0000	e	1
openai/gpt-5-nano	galvanise	galvanise	1	t	........e	457	0	0	0	0	0	0.5602	0.7221	0.1619	a	0
openai/gpt-5-nano	galvanise	galvanise	2	a	........e	201	1	0	0	0	1	0.6468	0.6468	0.0000	a	1
openai/gpt-5-nano	galvanise	galvanise	3	n	.a..a...e	6	1	0	0	0	1	1.0000	1.0000	0.0000	n	1
openai/gpt-5-nano	galvanise	galvanise	4	r	.a..an..e	2	1	0	0	1	0	0.0000	1.0000	1.0000	i	0
openai/gpt-5-nano	galvanise	galvanise	5	o	.a..an..e	2	2	0	0	1	0	0.0000	1.0000	1.0000	i	0
openai/gpt-5-nano	galvanise	galvanise	6	d	.a..an..e	2	3	0	0	1	0	0.0000	1.0000	1.0000	i	0
openai/gpt-5-nano	galvanise	galvanise	7	s	.a..an..e	2	4	0	0	0	1	0.5000	1.0000	0.5000	i	0
openai/gpt-5-nano	galvanise	galvanise	8	l	.a..an.se	1	4	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-5-nano	galvanise	galvanise	9	i	.al.an.se	1	4	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-5-nano	galvanise	galvanise	10	g	.al.anise	1	4	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-5-nano	galvanise	galvanise	11	v	gal.anise	1	4	0	0	0	1	1.0000	1.0000	0.0000	v	1
openai/gpt-5-nano	garden	garden	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	garden	garden	1	a	....e.	2005	0	0	0	0	1	0.3845	0.4963	0.1117	d	0
openai/gpt-5-nano	garden	garden	2	n	.a..e.	493	0	0	0	0	1	0.2130	0.5314	0.3185	d	0
openai/gpt-5-nano	garden	garden	3	r	.a..en	19	0	0	0	0	1	0.3684	0.4737	0.1053	d	0
openai/gpt-5-nano	garden	garden	4	g	.ar.en	5	0	0	0	0	1	0.2000	0.8000	0.6000	d	0
openai/gpt-5-nano	garden	garden	5	d	gar.en	1	0	0	0	0	1	1.0000	1.0000	0.0000	d	1
openai/gpt-5-nano	gazebo	gazebo	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	gazebo	gazebo	1	a	...e..	445	0	0	0	0	1	0.3528	0.7213	0.3685	s	0
openai/gpt-5-nano	gazebo	gazebo	2	t	.a.e..	86	0	0	0	0	0	0.4302	0.7558	0.3256	s	0
openai/gpt-5-nano	gazebo	gazebo	3	r	.a.e..	49	1	0	0	0	0	0.5510	0.7755	0.2245	s	0
openai/gpt-5-nano	gazebo	gazebo	4	n	.a.e..	22	2	0	0	0	0	0.3636	0.7727	0.4091	s	0
openai/gpt-5-nano	gazebo	gazebo	5	s	.a.e..	14	3	0	0	0	0	0.7143	0.7857	0.0714	l	0
openai/gpt-5-nano	gazebo	gazebo	6	i	.a.e..	4	4	0	0	1	0	0.0000	0.7500	0.7500	m	0
openai/gpt-5-nano	gazebo	gazebo	7	o	.a.e..	4	5	0	0	0	1	0.2500	0.7500	0.5000	m	0
openai/gpt-5-nano	gazebo	gazebo	8	g	.a.e.o	1	5	0	0	0	1	1.0000	1.0000	0.0000	b	1
openai/gpt-5-nano	gazebo	gazebo	9	z	ga.e.o	1	5	0	0	0	1	1.0000	1.0000	0.0000	b	1
openai/gpt-5-nano	gazebo	gazebo	10	b	gaze.o	1	5	0	0	0	1	1.0000	1.0000	0.0000	b	1
openai/gpt-5-nano	giraffe	giraffe	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-5-nano	giraffe	giraffe	1	a	......e	535	0	0	0	0	1	0.5346	0.5346	0.0000	a	1
openai/gpt-5-nano	giraffe	giraffe	2	t	...a..e	26	0	0	0	0	0	0.1923	0.6154	0.4231	i	0
openai/gpt-5-nano	giraffe	giraffe	3	o	...a..e	21	1	0	0	0	0	0.2857	0.7143	0.4286	i	0
openai/gpt-5-nano	giraffe	giraffe	4	i	...a..e	15	2	0	0	0	1	0.8000	0.8000	0.0000	i	1
openai/gpt-5-nano	giraffe	giraffe	5	f	.i.a..e	8	2	0	0	0	1	0.5000	0.6250	0.1250	l	0
openai/gpt-5-nano	giraffe	giraffe	6	g	.i.affe	1	2	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-5-nano	giraffe	giraffe	7	r	gi.affe	1	2	0	0	0	1	1.0000	1.0000	0.0000	r	1
openai/gpt-5-nano	guitar	guitar	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	guitar	guitar	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
openai/gpt-5-nano	guitar	guitar	2	t	....a.	148	1	0	0	0	1	0.2568	0.4392	0.1824	l	0
openai/gpt-5-nano	guitar	guitar	3	s	...ta.	15	1	0	0	0	0	0.6000	0.6000	0.0000	s	1
openai/gpt-5-nano	guitar	guitar	4	n	...ta.	6	2	0	0	1	0	0.0000	0.8333	0.8333	r	0
openai/gpt-5-nano	guitar	guitar	5	o	...ta.	6	3	0	0	0	0	0.6667	0.8333	0.1667	r	0
openai/gpt-5-nano	guitar	guitar	6	g	...ta.	2	4	0	0	0	1	0.5000	1.0000	0.5000	r	0
openai/gpt-5-nano	guitar	guitar	7	u	g..ta.	1	4	0	0	0	1	1.0000	1.0000	0.0000	i	1
openai/gpt-5-nano	guitar	guitar	8	i	gu.ta.	1	4	0	0	0	1	1.0000	1.0000	0.0000	i	1
openai/gpt-5-nano	guitar	guitar	9	r	guita.	1	4	0	0	0	1	1.0000	1.0000	0.0000	r	1
openai/gpt-5-nano	haiku	haiku	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-5-nano	haiku	haiku	1	a	.....	2342	1	0	0	0	1	0.4214	0.5401	0.1187	s	0
openai/gpt-5-nano	haiku	haiku	2	t	.a...	367	1	0	0	0	0	0.3161	0.5504	0.2343	s	0
openai/gpt-5-nano	haiku	haiku	3	i	.a...	251	2	0	0	0	1	0.2271	0.5737	0.3466	s	0
openai/gpt-5-nano	haiku	haiku	4	s	.ai..	31	2	0	0	0	0	0.7419	0.7419	0.0000	s	1
openai/gpt-5-nano	haiku	haiku	5	h	.ai..	8	3	0	0	0	1	0.2500	0.7500	0.5000	y	0
openai/gpt-5-nano	haiku	haiku	6	k	hai..	2	3	0	0	0	1	0.5000	0.5000	0.0000	k	1
openai/gpt-5-nano	haiku	haiku	7	u	haik.	1	3	0	0	0	1	1.0000	1.0000	0.0000	u	1
openai/gpt-5-nano	happy	happy	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-5-nano	happy	happy	1	a	.....	2342	1	0	0	0	1	0.4214	0.5401	0.1187	s	0
openai/gpt-5-nano	happy	happy	2	n	.a...	367	1	0	0	0	0	0.2752	0.5504	0.2752	s	0
openai/gpt-5-nano	happy	happy	3	r	.a...	266	2	0	0	0	0	0.3045	0.5789	0.2744	s	0
openai/gpt-5-nano	happy	happy	4	t	.a...	185	3	0	0	0	0	0.3784	0.5892	0.2108	s	0
openai/gpt-5-nano	happy	happy	5	s	.a...	115	4	0	0	0	0	0.6348	0.6348	0.0000	s	1
openai/gpt-5-nano	happy	happy	6	o	.a...	42	5	0	0	0	0	0.2143	0.6190	0.4048	y	0
openai/gpt-5-nano	happy	happy	7	i	.a...	33	6	0	0	0	0	0.2424	0.7273	0.4848	y	0
openai/gpt-5-nano	happy	happy	8	d	.a...	25	7	0	0	0	0	0.3200	0.8800	0.5600	y	0
openai/gpt-5-nano	happy	happy	9	y	.a...	17	8	0	0	0	1	0.8235	0.8235	0.0000	y	1
openai/gpt-5-nano	happy	happy	10	z	.a..y	13	8	0	0	0	0	0.1538	0.3846	0.2308	b	0
openai/gpt-5-nano	happy	happy	11	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	12	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	13	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	14	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	15	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	16	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	17	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	18	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	19	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	20	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	21	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	22	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	23	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	24	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	happy	happy	25	a	.a..y	11	9	0	1	0	0	0.0000	0.4545	0.0000	b	0
openai/gpt-5-nano	harvest	harvest	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-5-nano	harvest	harvest	1	a	....e..	987	0	0	0	0	1	0.3880	0.8369	0.4488	s	0
openai/gpt-5-nano	harvest	harvest	2	t	.a..e..	242	0	0	0	0	1	0.5331	0.8926	0.3595	s	0
openai/gpt-5-nano	harvest	harvest	3	n	.a..e.t	41	0	0	0	0	0	0.3659	0.9024	0.5366	s	0
openai/gpt-5-nano	harvest	harvest	4	r	.a..e.t	26	1	0	0	0	1	0.3462	1.0000	0.6538	s	0
openai/gpt-5-nano	harvest	harvest	5	h	.ar.e.t	6	1	0	0	0	1	0.3333	1.0000	0.6667	s	0
openai/gpt-5-nano	harvest	harvest	6	v	har.e.t	2	1	0	0	0	1	0.5000	1.0000	0.5000	s	0
openai/gpt-5-nano	harvest	harvest	7	s	harve.t	1	1	0	0	0	1	1.0000	1.0000	0.0000	s	1
openai/gpt-5-nano	holiday	holiday	0	e	.......	9571	0	0	0	0	0	0.6890	0.6890	0.0000	e	1
openai/gpt-5-nano	holiday	holiday	1	a	.......	2977	1	0	0	0	1	0.5371	0.6439	0.1068	i	0
openai/gpt-5-nano	holiday	holiday	2	t	.....a.	118	1	0	0	0	0	0.3814	0.5593	0.1780	o	0
openai/gpt-5-nano	holiday	holiday	3	o	.....a.	73	2	0	0	0	1	0.5616	0.5616	0.0000	o	1
openai/gpt-5-nano	holiday	holiday	4	n	.o...a.	17	2	0	0	0	0	0.2941	0.8824	0.5882	l	0
openai/gpt-5-nano	holiday	holiday	5	l	.o...a.	12	3	0	0	0	1	0.9167	0.9167	0.0000	l	1
openai/gpt-5-nano	holiday	holiday	6	i	.ol..a.	2	3	0	0	0	1	0.5000	0.5000	0.0000	d	1
openai/gpt-5-nano	holiday	holiday	7	v	.oli.a.	1	3	0	0	1	0	0.0000	1.0000	1.0000	d	0
openai/gpt-5-nano	holiday	holiday	8	d	.oli.a.	1	4	0	0	0	1	1.0000	1.0000	0.0000	d	1
openai/gpt-5-nano	holiday	holiday	9	s	.olida.	1	4	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	holiday	holiday	10	c	.olida.	1	5	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	holiday	holiday	11	b	.olida.	1	6	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	holiday	holiday	12	r	.olida.	1	7	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	holiday	holiday	13	h	.olida.	1	8	0	0	0	1	1.0000	1.0000	0.0000	h	1
openai/gpt-5-nano	holiday	holiday	14	y	holida.	1	8	0	0	0	1	1.0000	1.0000	0.0000	y	1
openai/gpt-5-nano	hyphen	hyphen	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	hyphen	hyphen	1	t	....e.	2005	0	0	0	0	0	0.2449	0.4963	0.2514	d	0
openai/gpt-5-nano	hyphen	hyphen	2	a	....e.	1514	1	0	0	0	0	0.3818	0.5390	0.1572	d	0
openai/gpt-5-nano	hyphen	hyphen	3	i	....e.	936	2	0	0	0	0	0.3921	0.5342	0.1421	d	0
openai/gpt-5-nano	hyphen	hyphen	4	o	....e.	569	3	0	0	0	0	0.6028	0.6028	0.0000	o	1
openai/gpt-5-nano	hyphen	hyphen	5	n	....e.	226	4	0	0	0	1	0.2124	0.9558	0.7434	u	0
openai/gpt-5-nano	hyphen	hyphen	6	l	....en	4	4	0	0	0	0	0.2500	0.7500	0.5000	u	0
openai/gpt-5-nano	hyphen	hyphen	7	u	....en	3	5	0	0	0	0	0.6667	0.6667	0.0000	d	1
openai/gpt-5-nano	hyphen	hyphen	8	d	....en	1	6	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	hyphen	hyphen	9	s	....en	1	7	0	0	1	0	0.0000	1.0000	1.0000	h	0
openai/gpt-5-nano	hyphen	hyphen	10	h	....en	1	8	0	0	0	1	1.0000	1.0000	0.0000	h	1
openai/gpt-5-nano	hyphen	hyphen	11	y	h..hen	1	8	0	0	0	1	1.0000	1.0000	0.0000	p	1
openai/gpt-5-nano	hyphen	hyphen	12	p	hy.hen	1	8	0	0	0	1	1.0000	1.0000	0.0000	p	1
openai/gpt-5-nano	ivory	ivory	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-5-nano	ivory	ivory	1	a	.....	2342	1	0	0	0	0	0.4214	0.5401	0.1187	s	0
openai/gpt-5-nano	ivory	ivory	2	o	.....	1355	2	0	0	0	1	0.4539	0.5705	0.1166	s	0
openai/gpt-5-nano	ivory	ivory	3	l	..o..	162	2	0	0	0	0	0.3457	0.6235	0.2778	s	0
openai/gpt-5-nano	ivory	ivory	4	i	..o..	106	3	0	0	0	1	0.1132	0.6321	0.5189	s	0
openai/gpt-5-nano	ivory	ivory	5	r	i.o..	4	3	0	0	0	1	0.7500	0.7500	0.0000	n	1
openai/gpt-5-nano	ivory	ivory	6	v	i.or.	1	3	0	0	0	1	1.0000	1.0000	0.0000	v	1
openai/gpt-5-nano	ivory	ivory	7	y	ivor.	1	3	0	0	0	1	1.0000	1.0000	0.0000	y	1
openai/gpt-5-nano	ivy	ivy	0	e	...	587	0	0	0	0	0	0.2402	0.2879	0.0477	a	0
openai/gpt-5-nano	ivy	ivy	1	a	...	446	1	0	0	0	0	0.3386	0.3386	0.0000	a	1
openai/gpt-5-nano	ivy	ivy	2	o	...	295	2	0	0	0	0	0.4034	0.4034	0.0000	o	1
openai/gpt-5-nano	ivy	ivy	3	t	...	176	3	0	0	0	0	0.1761	0.4943	0.3182	i	0
openai/gpt-5-nano	ivy	ivy	4	y	...	145	4	0	0	0	1	0.1655	0.4966	0.3310	i	0
openai/gpt-5-nano	ivy	ivy	5	w	..y	16	4	0	0	0	0	0.1250	0.3125	0.1875	r	0
openai/gpt-5-nano	ivy	ivy	6	s	..y	14	5	0	0	0	0	0.2857	0.2857	0.0000	r	1
openai/gpt-5-nano	ivy	ivy	7	d	..y	10	6	0	0	0	0	0.1000	0.4000	0.3000	r	0
openai/gpt-5-nano	ivy	ivy	8	r	..y	9	7	0	0	0	0	0.3333	0.3333	0.0000	r	1
openai/gpt-5-nano	ivy	ivy	9	u	..y	6	8	0	0	0	0	0.3333	0.3333	0.0000	i	1
openai/gpt-5-nano	ivy	ivy	10	l	..y	4	9	0	0	0	0	0.5000	0.5000	0.0000	i	1
openai/gpt-5-nano	jacket	jacket	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	jacket	jacket	1	t	....e.	2005	0	0	0	0	1	0.2449	0.4963	0.2514	d	0
openai/gpt-5-nano	jacket	jacket	2	a	....et	85	0	0	0	0	1	0.3529	0.3765	0.0235	l	0
openai/gpt-5-nano	jacket	jacket	3	r	.a..et	24	0	0	0	0	0	0.2500	0.4167	0.1667	c	0
openai/gpt-5-nano	jacket	jacket	4	s	.a..et	18	1	0	0	0	0	0.2222	0.4444	0.2222	c	0
openai/gpt-5-nano	jacket	jacket	5	k	.a..et	14	2	0	0	0	1	0.1429	0.5000	0.3571	l	0
openai/gpt-5-nano	jacket	jacket	6	j	.a.ket	2	2	0	0	0	1	0.5000	1.0000	0.5000	c	0
openai/gpt-5-nano	jacket	jacket	7	c	ja.ket	1	2	0	0	0	1	1.0000	1.0000	0.0000	c	1
openai/gpt-5-nano	jackpot	jackpot	0	e	.......	9571	0	0	0	0	0	0.6890	0.6890	0.0000	e	1
openai/gpt-5-nano	jackpot	jackpot	1	t	.......	2977	1	0	0	0	1	0.3460	0.6439	0.2980	i	0
openai/gpt-5-nano	jackpot	jackpot	2	a	......t	152	1	0	0	0	1	0.5855	0.5855	0.0000	a	1
openai/gpt-5-nano	jackpot	jackpot	3	n	.a....t	25	1	0	0	0	0	0.2400	0.5200	0.2800	i	0
openai/gpt-5-nano	jackpot	jackpot	4	l	.a....t	19	2	0	0	0	0	0.3684	0.5789	0.2105	i	0
openai/gpt-5-nano	jackpot	jackpot	5	r	.a....t	12	3	0	0	0	0	0.3333	0.5833	0.2500	i	0
openai/gpt-5-nano	jackpot	jackpot	6	s	.a....t	8	4	0	0	0	0	0.7500	0.7500	0.0000	s	1
openai/gpt-5-nano	jackpot	jackpot	7	i	.a....t	2	5	0	0	0	0	0.5000	1.0000	0.5000	c	0
openai/gpt-5-nano	jackpot	jackpot	8	o	.a....t	1	6	0	0	0	1	1.0000	1.0000	0.0000	c	1
openai/gpt-5-nano	jackpot	jackpot	9	u	.a...ot	1	6	0	0	1	0	0.0000	1.0000	1.0000	c	0
openai/gpt-5-nano	jackpot	jackpot	10	c	.a...ot	1	7	0	0	0	1	1.0000	1.0000	0.0000	c	1
openai/gpt-5-nano	jackpot	jackpot	11	j	.ac..ot	1	7	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-5-nano	jackpot	jackpot	12	k	jac..ot	1	7	0	0	0	1	1.0000	1.0000	0.0000	k	1
openai/gpt-5-nano	jackpot	jackpot	13	p	jack.ot	1	7	0	0	0	1	1.0000	1.0000	0.0000	p	1
openai/gpt-5-nano	jigsaw	jigsaw	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	jigsaw	jigsaw	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
openai/gpt-5-nano	jigsaw	jigsaw	2	t	....a.	148	1	0	0	0	0	0.2568	0.4392	0.1824	l	0
openai/gpt-5-nano	jigsaw	jigsaw	3	o	....a.	110	2	0	0	0	0	0.4000	0.4636	0.0636	l	0
openai/gpt-5-nano	jigsaw	jigsaw	4	i	....a.	66	3	0	0	0	1	0.5152	0.5152	0.0000	i	1
openai/gpt-5-nano	jigsaw	jigsaw	5	n	.i..a.	24	3	0	0	0	0	0.2083	0.6250	0.4167	s	0
openai/gpt-5-nano	jigsaw	jigsaw	6	s	.i..a.	19	4	0	0	0	1	0.6316	0.6316	0.0000	s	1
openai/gpt-5-nano	jigsaw	jigsaw	7	r	.i.sa.	2	4	0	0	0	0	0.5000	1.0000	0.5000	w	0
openai/gpt-5-nano	jigsaw	jigsaw	8	d	.i.sa.	1	5	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-5-nano	jigsaw	jigsaw	9	g	.i.sa.	1	6	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-5-nano	jigsaw	jigsaw	10	j	.igsa.	1	6	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-5-nano	jigsaw	jigsaw	11	w	jigsa.	1	6	0	0	0	1	1.0000	1.0000	0.0000	w	1
openai/gpt-5-nano	jinx	jinx	0	e	....	2295	0	0	0	0	0	0.3630	0.3630	0.0000	e	1
openai/gpt-5-nano	jinx	jinx	1	a	....	1462	1	0	0	0	0	0.3796	0.4022	0.0226	s	0
openai/gpt-5-nano	jinx	jinx	2	o	....	907	2	0	0	0	0	0.4476	0.4476	0.0000	o	1
openai/gpt-5-nano	jinx	jinx	3	i	....	501	3	0	0	0	1	0.5210	0.5210	0.0000	i	1
openai/gpt-5-nano	jinx	jinx	4	n	.i..	180	3	0	0	0	1	0.2778	0.4444	0.1667	s	0
openai/gpt-5-nano	jinx	jinx	5	d	.in.	41	3	0	0	0	0	0.2439	0.2439	0.0000	d	1
openai/gpt-5-nano	jinx	jinx	6	t	.in.	31	4	0	0	0	0	0.2581	0.2903	0.0323	k	0
openai/gpt-5-nano	jinx	jinx	7	g	.in.	23	5	0	0	0	0	0.3043	0.3913	0.0870	k	0
openai/gpt-5-nano	jinx	jinx	8	s	.in.	16	6	0	0	0	0	0.3750	0.5000	0.1250	k	0
openai/gpt-5-nano	jinx	jinx	9	k	.in.	10	7	0	0	0	0	0.7000	0.7000	0.0000	k	1
openai/gpt-5-nano	jinx	jinx	10	c	.in.	3	8	0	0	0	0	0.3333	0.6667	0.3333	x	0
openai/gpt-5-nano	jinx	jinx	11	a	.in.	2	9	0	1	0	0	0.0000	1.0000	0.0000	x	0
openai/gpt-5-nano	jinx	jinx	12	x	.in.	2	9	0	0	0	1	1.0000	1.0000	0.0000	x	1
openai/gpt-5-nano	jinx	jinx	13	j	.inx	2	9	0	0	0	1	0.5000	0.5000	0.0000	j	1
openai/gpt-5-nano	jukebox	jukebox	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-5-nano	jukebox	jukebox	1	a	...e...	241	0	0	0	0	0	0.5394	0.5685	0.0290	s	0
openai/gpt-5-nano	jukebox	jukebox	2	o	...e...	111	1	0	0	0	1	0.4595	0.6036	0.1441	s	0
openai/gpt-5-nano	jukebox	jukebox	3	t	...e.o.	4	1	0	0	0	0	0.2500	0.7500	0.5000	u	0
openai/gpt-5-nano	jukebox	jukebox	4	r	...e.o.	3	2	0	0	0	0	0.3333	0.6667	0.3333	k	0
openai/gpt-5-nano	jukebox	jukebox	5	l	...e.o.	2	3	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-5-nano	jukebox	jukebox	6	n	...e.o.	2	4	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-5-nano	jukebox	jukebox	7	i	...e.o.	2	5	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-5-nano	jukebox	jukebox	8	u	...e.o.	2	6	0	0	0	1	1.0000	1.0000	0.0000	k	1
openai/gpt-5-nano	jukebox	jukebox	9	s	.u.e.o.	2	6	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-5-nano	jukebox	jukebox	10	d	.u.e.o.	2	7	0	0	0	0	0.5000	1.0000	0.5000	k	0
openai/gpt-5-nano	jukebox	jukebox	11	y	.u.e.o.	1	8	0	0	1	0	0.0000	1.0000	1.0000	b	0
openai/gpt-5-nano	jukebox	jukebox	12	a	.u.e.o.	1	9	0	1	0	0	0.0000	1.0000	0.0000	b	0
openai/gpt-5-nano	jukebox	jukebox	13	a	.u.e.o.	1	9	0	1	0	0	0.0000	1.0000	0.0000	b	0
openai/gpt-5-nano	jukebox	jukebox	14	m	.u.e.o.	1	9	0	0	1	0	0.0000	1.0000	1.0000	b	0
openai/gpt-5-nano	jungle	jungle	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-5-nano	jungle	jungle	1	t	.....e	528	0	0	0	0	0	0.2652	0.4830	0.2178	l	0
openai/gpt-5-nano	jungle	jungle	2	a	.....e	388	1	0	0	0	0	0.4046	0.5284	0.1237	l	0
openai/gpt-5-nano	jungle	jungle	3	o	.....e	231	2	0	0	0	0	0.3983	0.5368	0.1385	i	0
openai/gpt-5-nano	jungle	jungle	4	i	.....e	139	3	0	0	0	0	0.6619	0.6619	0.0000	i	1
openai/gpt-5-nano	jungle	jungle	5	u	.....e	47	4	0	0	0	1	0.9787	0.9787	0.0000	u	1
openai/gpt-5-nano	jungle	jungle	6	z	.u...e	35	4	0	0	0	0	0.1143	1.0000	0.8857	l	0
openai/gpt-5-nano	jungle	jungle	7	n	.u...e	31	5	0	0	0	1	0.0968	1.0000	0.9032	l	0
openai/gpt-5-nano	jungle	jungle	8	d	.un..e	3	5	0	0	0	0	0.3333	1.0000	0.6667	l	0
openai/gpt-5-nano	jungle	jungle	9	g	.un..e	2	6	0	0	0	1	1.0000	1.0000	0.0000	g	1
